ID;NOM;TYPE;PROP_VEGE_HAUTE;ADRESSE;ARRONDISSEMENT;OUVERTURE;OUVERTURE_24H;OUVERTURE_CANICULE;HORAIRES_LUNDI;HORAIRES_MARDI;HORAIRES_MERCREDI;HORAIRES_JEUDI;HORAIRES_VENDREDI;HORAIRES_SAMEDI;HORAIRES_DIMANCHE;LATITUDE;LONGITUDE
375;Association;Bois;0.0;2 Carrefour de la Pyramide;75012;;Non;Non;;;;;;;;48.8357232;2.44311140147
376;Abri 8 Dépôt Forestier;Bois;24.012421;15 w Route des Batteries;75012;;Non;Non;;;;;;;;48.8318961809;2.42566537337
377;JARDIN MICHELET;Promenades ouvertes;55.015861;233 T RUE TOLBIAC;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8258202176;2.34316929062
378;SQUARE SARAH BERNHARDT;Promenades ouvertes;30.982784000000002;13 RUE MOUNET SULLY;75020;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8493440188;2.40388311874
379;Bois de Boulogne;Bois;55.24606;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8768611931;2.27772299014
380;SQUARE DU CARDINAL VERDIER;Promenades ouvertes;69.47243;1 RUE THUREAU DANGIN;75015;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8295667574;2.29384551377
381;PROMENADE PEREIRE - TERNES / MAILLOT;Promenades ouvertes;0.732114;87 AV TERNES;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8793725161;2.28688343634
382;JARDIN MARIE-THERESE AUFFRAY;Promenades ouvertes;16.639926;8 AV SIBELLE;75014;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8263583837;2.33787505491
383;JARDIN JUAN MIRO;Promenades ouvertes;27.063242999999996;40 RUE GANDON;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8201779008;2.36054064003
384;JARDIN DU CLOS DES BLANCS MANTEAUX;Promenades ouvertes;48.679255;21 RUE BLANCS MANTEAUX;75004;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;08:30 - 18:00;08:30 - 18:00;48.8586135405;2.35650465102
385;SQUARE MARCEL SEMBAT;Promenades ouvertes;3.1032859999999998;2 RUE MARCEL SEMBAT;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8988398662;2.33833053382
386;SQUARE COLBERT;Promenades ouvertes;46.886537;159 RUE CHARONNE;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8564208594;2.38935156548
387;Bois de Vincennes;Bois;40.934165;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8386277546;2.42260925787
388;Bois de Vincennes;Bois;51.828284999999994;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8435046702;2.44903094988
389;Bois de Vincennes;Bois;51.986878999999995;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8198657176;2.44680465955
390;PROMENADE PEREIRE - RENNEQUIN / LAUGIER;Promenades ouvertes;10.418753;59 RUE RENNEQUIN;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8834295631;2.2943859821
391;Jardin rue de PALI-KAO;Promenades ouvertes;48.782557;38 RUE PALI KAO;75020;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.870747543;2.38323643083
392;Square du Docteur Jacques-Joseph GRANCHER;Promenades ouvertes;4.898882;9 RUE BIDASSOA;75020;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8654335291;2.39418947783
393;SQUARE COURTELINE;Promenades ouvertes;13.781264000000002;51 BD PICPUS;75012;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8445301275;2.40209180011
394;Bois de Vincennes;Bois;39.032754000000004;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8303916892;2.40206817103
395;SQUARE LOUISE DE MARILLAC;Promenades ouvertes;84.117816;5 PL CHAPELLE;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8847104646;2.3600012333
396;SQUARE DU PETIT BOIS;Promenades ouvertes;27.050401;79 ALL DARIUS MILHAUD;75019;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8858076599;2.39256544139
397;SQUARE HENRI CADIOU;Promenades ouvertes;10.874918000000001;69 BD ARAGO;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8342511705;2.34250104025
398;SQUARE CLOS FEUQUIERES - DESNOUETTES;Promenades ouvertes;54.357794999999996;12 RUE CLOS FEUQUIERES;75015;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8367448388;2.29070899193
399;SQUARE JEAN LECLAIRE;Promenades ouvertes;22.598767;25 B RUE JEAN LECLAIRE;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8959731865;2.32553696233
400;Bois de Boulogne;Bois;36.032813000000004;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8745585475;2.25051020403
401;JARDINET DE LA PLACED'ITALIE EST;Jardinets décoratifs;4.798923;9 V PLACE D' ITALIE;75013;;Non;Non;;;;;;;;48.8317080289;2.35645309529
402;CIMETIERE SAINT-VINCENT;Cimetières;1.4936330000000002;6, rue Lucien-Gaulard;75018;Ouvert;Non;Non;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:30 - 12:00;09:00 - 12:00;48.8890224385;2.33930292145
403;MAIL DU PASSAGE NAFISSA SID CARA;Décorations sur la voie publique;1.3769399999999998;1 Z PASSAGE NAFISSA SID CARA;75019;;Non;Non;;;;;;;;48.8791726906;2.40940907826
404;ESPLANADE DES INVALIDES;Promenades ouvertes;24.634257;15 RUE FABERT;75007;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
405;;;;;;;;;;;;;;;;;
406;SQUARE PABLO CASALS;Promenades ouvertes;43.837379999999996;49 RUE EMERIAU;75015;;Oui;Non;;;;;;;;48.8488577436;2.28609580243
407;JARDIN DES ABORDS DU PETIT PALAIS;Promenades ouvertes;19.554933;14 COUR REINE;75008;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8653765847;2.31465884411
408;Jeux de Boules-Bridge de Saint Mandé;Bois;64.70683700000001;21 w Route du Lac de Saint Mandé;75012;;Non;Non;;;;;;;;48.8380243293;2.42310361122
409;SQUARE FRANCK BAUER;Promenades ouvertes;53.707558;1 PL DUPLEIX;75015;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8512055798;2.29577393111
410;JARDIN DE LA DALLE D'IVRY;Promenades ouvertes;13.569959;9 RUE POINTE IVRY;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8222760583;2.36484067006
411;SQUARE YILMAZ GUNEY;Promenades ouvertes;0.6023499999999999;25 RUE ECHIQUIER;75010;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8711759189;2.35046934052
412;SQUARE JACQUES BIDAUT;Promenades ouvertes;20.453159999999997;18 RUE LUNE;75002;Ouvert;Non;Non;08:15 - 18:15;08:15 - 18:15;08:15 - 18:15;08:15 - 18:15;08:15 - 18:15;09:00 - 18:15;09:00 - 18:15;48.8698676527;2.34996063554
413;Allée des fortifications;Promenades ouvertes;30.000000000000004;Allée des fortifications;75016;;Non;Non;;;;;;;;48.8603673889;2.26482774847
414;PROMENADE DU QUAI DE LA GIRONDE;Promenades ouvertes;10.0;Quai de la gironde;75019;;Oui;Non;;;;;;;;48.8983406765;2.3816736186
415;Tennis Club de Joinville;Bois;18.557015000000003;Route de la Pyramide;75012;;Non;Non;;;;;;;;48.8213528667;2.46034440688
416;Hippodrome de Vincennes;Bois;6.298687;Route de la Ferme;75012;;Non;Non;;;;;;;;48.8239532056;2.45076872415
417;Stade et tennis de Vincennes;Bois;4.051815;Route de la Pyramide;75012;;Non;Non;;;;;;;;48.8360498496;2.43965965324
418;Le Pavillon Royal;Bois;31.697619999999997;Route de la Muette à Neuilly;75016;;Non;Non;;;;;;;;48.8691273593;2.26434624107
419;Le Pavillon d'Armenonville;Bois;35.846944;121 w Allée de Longchamp;75016;;Non;Non;;;;;;;;48.8760658898;2.27326599977
420;SQUARE D'ESTIENNE D'ORVES;Promenades ouvertes;38.617892;1 PL ESTIENNE ORVES;75009;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.876738007;2.33162982369
421;SQUARE ALEX BISCARRE;Promenades ouvertes;41.202173;31 RUE NOTRE DAME LORETTE;75009;Ouvert;Non;Non;09:00 - 17:30;09:00 - 17:30;09:00 - 17:30;09:00 - 17:30;09:00 - 17:30;09:00 - 17:30;09:00 - 17:30;48.8784949014;2.33674341695
422;JARDIN VILLEMIN;Promenades ouvertes;24.725661000000002;20 RUE RECOLLETS;75010;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8751469261;2.36179583269
423;PARC KELLERMANN;Promenades ouvertes;43.633018;19 RUE POTERNE PEUPLIERS;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8183177594;2.3553571426
424;SQUARE SUZANNE BUISSON;Promenades ouvertes;9.003727999999999;7 B RUE GIRARDON;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8881989728;2.33714729828
425;Manège Dame Blanche;Bois;39.645856;9 w Route de la Dame Blanche;75012;;Non;Non;;;;;;;;48.844820137;2.44429015448
426;JARDIN DE LA MONTGOLFIERE;Promenades ouvertes;27.971074;42 RUE MOULINET;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.826994667;2.35395662521
427;SQUARE HENRI ROUSSELLE;Promenades ouvertes;70.006511;6 PL PAUL VERLAINE;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8278662094;2.35214854655
428;SQUARE FREDERIC BAZILLE;Promenades ouvertes;5.260167;15 T RUE BARDINET;75014;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8302194308;2.31688044847
429;Bois de Boulogne;Bois;25.818839999999998;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8750310322;2.24723202041
430;JARDIN MARGUERITE BOUCICAUT;Promenades ouvertes;40.0;7 ALLEE ISADORA DUNCAN;75015;Ouvert;Non;Non;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8420032473;2.28397264865
431;Guignol Les Marionnettes;Bois;10.22168;Parc Floral;75012;;Non;Non;;;;;;;;48.8392352011;2.44436811255
432;Bois de Boulogne;Bois;42.526634;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
433;;;;;;;;;;;;;;;;;
434;Bois de Boulogne;Bois;48.594809;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8641547812;2.26385629233
435;Bois de Vincennes;Bois;90.60037999999999;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8352571329;2.43075016451
436;PROMENADE DE LA GARE D'AUTEUIL;Promenades ouvertes;60.00000000000001;130 BOULEVARD SUCHET;75016;;Non;Non;;;;;;;;48.8496038021;2.2608156102
437;SQUARE DE LA MADONE;Promenades ouvertes;51.549802;17 RUE ROSES;75018;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8926627089;2.36149212797
438;JARDIN HENRI SAUVAGE;Promenades ouvertes;30.272201;5 RUE AMIRAUX;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8940455516;2.35226956867
439;SQUARE HENRI GALLI;Promenades ouvertes;43.587284;9 BD HENRI 4;75004;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8513240939;2.36178078039
440;Bois de Vincennes;Bois;23.602328;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8362240722;2.455300907
441;Bois de Vincennes;Bois;90.658444;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8380412511;2.4311393765
442;Bois de Vincennes;Bois;69.842545;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8366226733;2.43499025278
443;Bois de Vincennes;Bois;25.655654;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.841652222;2.43852376596
444;Bois de Vincennes;Bois;50.568883;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
445;;;;;;;;;;;;;;;;;
446;SQUARE DU PERE PLUMIER;Promenades ouvertes;17.994256;136 RUE VERCINGETORIX;75014;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8335141461;2.31207745929
447;SQUARE DU CARDINAL WYSZINSKI;Promenades ouvertes;38.454613;72 RUE VERCINGETORIX;75014;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8362581375;2.31620129125
448;SQUARE NADAR;Promenades ouvertes;73.16517300000001;2 RUE SAINT ELEUTHERE;75018;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8859243625;2.34186779117
449;SQUARE DU QUAI DE LA SEINE;Promenades ouvertes;24.765694;40 QU SEINE;75019;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8868222134;2.37514184725
450;Bois de Vincennes;Bois;71.925821;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8249802757;2.44470918791
451;Bois de Vincennes;Bois;75.169487;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8270228735;2.42359734724
452;SQUARE YILMAZ GUNEY;Promenades ouvertes;10.0;25 RUE DE L' ECHIQUIER;75010;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8710779552;2.35045756059
453;SQUARE HENRI CHRISTINE;Promenades ouvertes;98.153023;151 X QU JEMMAPES;75010;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8779662738;2.3662032332
454;Le Chalet des Iles;Bois;4.203589;Ile du Lac Inférieur;75016;;Non;Non;;;;;;;;48.8635526934;2.26016235377
455;Les Bosquettes Plaine de Jeux;Bois;1.070131;14 w Route du Champ d'Entraînement;75016;;Non;Non;;;;;;;;48.8740130509;2.24774471028
456;JARDINIERES DE LA RUE DE L'AMIRAL  ROUSSIN;Décorations sur la voie publique;4.820377;20   RUE DE L' AMIRAL ROUSSIN;75015;;Non;Non;;;;;;;;48.8435373672;2.2997055919
457;Mail place Saint BLAISE;Promenades ouvertes;0.0;119 RUE BAGNOLET;75020;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8604396233;2.40414267566
458;JARDIN CHARLES TRENET;Promenades ouvertes;0.0;31 RUE BRILLAT SAVARIN;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8218856111;2.34841466921
459;CIMETIERE DU SUD DIT DU MONTPARNASSE;Cimetières;23.952954000000002;3, boulevard Edgar-Quinet;75014;Ouvert;Non;Non;08:00 - 12:00 / 14:00 - 17:30;08:00 - 12:00 / 14:00 - 17:30;08:00 - 12:00 / 14:00 - 17:30;08:00 - 12:00 / 14:00 - 17:30;08:00 - 12:00 / 14:00 - 17:30;08:30 - 12:00 / 14:00 - 17:30;09:00 - 12:00 / 14:00 - 17:30;48.838019798;2.32729301594
460;JARDINIERES DE L'AVENUE DE LA PORTE DE VINCENNES (12EME);Décorations sur la voie publique;24.941232;2   AVENUE DE LA PORTE DE VINCENNES;75012;;Non;Non;;;;;;;;48.8466526766;2.41254841407
461;SQUARE DE LA CROIX ROUGE;Promenades ouvertes;26.133509;6 W ROUTE DE CEINTURE DU LAC DAUMESNIL;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8324381255;2.40744518494
462;SQUARE DU JEU DE BOULES DE SAINT MANDE;Promenades ouvertes;37.222314;23 W ROUTE DE  LAC DE SAINT-MANDÉ;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8390750128;2.4221961378
463;JARDIN DU CHAMP DE MARS ET PELOUSES DE L'ECOLE MILITAIRE;Promenades ouvertes;22.972025000000002;1 AV ANATOLE FRANCE;75007;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
464;;;;;;;;;;;;;;;;;
465;;;;;;;;;;;;;;;;;
466;;;;;;;;;;;;;;;;;
467;;;;;;;;;;;;;;;;;
468;COULEE VERTE RENE DUMONT - MAIL DE REUILLY - ALLEE VIVALDI;Promenades ouvertes;20.068736;11 ALL VIVALDI;75012;Ouvert;Oui;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8416133417;2.39060339861
469;SQUARE JULIA BARTET;Promenades ouvertes;27.302726;3 RUE JULIA BARTET;75014;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8262041255;2.30356321708
470;JARDIN JULES NOEL;Promenades ouvertes;41.370627;1 B AV MAURICE OCAGNE;75014;;Oui;Non;;;;;;;;48.8242342568;2.31482566769
471;PROMENADE DU COURS LA REINE;Promenades ouvertes;4.107627;19 X COUR REINE;75008;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8645290262;2.3147877729
472;JARDIN DE L'AVENUE FOCH - PELOUSE 08;Promenades ouvertes;38.138142;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
473;;;;;;;;;;;;;;;;;
474;JARDIN DE L'AVENUE FOCH - PELOUSE 12;Promenades ouvertes;36.288882;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
475;;;;;;;;;;;;;;;;;
476;JARDIN DE L'HOTEL SALE - LEONOR FINI;Promenades ouvertes;0.520419;90 RUE VIEILLE TEMPLE;75003;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8601785216;2.36165436775
477;SQUARE SAINT-GILLES - GRAND VENEUR - PAULINE ROLAND;Promenades ouvertes;7.423699;15 RUE GRAND VENEUR;75003;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8592395367;2.36539797762
478;JARDIN DU 122 RUE DES POISSONNIERS;Promenades ouvertes;13.532308;122 RUE POISSONNIERS;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8951059958;2.35373254543
479;Jeu de boules La Nogentaise;Bois;50.839690999999995;14 w Route de la Ménagerie;75012;;Non;Non;;;;;;;;48.8351305367;2.46664807666
480;SQUARE GEORGES SARRE;Promenades ouvertes;60.46496500000001;5 AV JEAN AICARD;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8655225996;2.38103053293
481;SQUARE FRANCIS LEMARQUE;Promenades ouvertes;0.6053430000000001;90 RUE ROQUETTE;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8560546638;2.37679339464
482;SQUARE EMILE COHL;Promenades ouvertes;8.223689;60 BD SOULT;75012;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8421391144;2.4101832247
483;SQUARE LOUVOIS;Promenades ouvertes;69.08514799999999;69 B RUE RICHELIEU;75002;Ouvert;Non;Non;08:15 - 18:30;08:15 - 18:30;08:15 - 18:30;08:15 - 18:30;08:15 - 18:30;09:00 - 18:30;09:00 - 18:30;48.8679743442;2.33757322837
484;JARDIN DU MUSÉE RODIN;Jardins grandes institutions;41.397081;;75007;;Non;Non;;;;;;;;48.8546751162;2.31585960877
485;JARDIN DU PALAIS ROYAL;Jardins d'Etat;1.4565919999999999;;75001;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8650073432;2.33780889276
486;JARDIN DES PLANTES;Jardins d'Etat;33.932202000000004;;75005;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
487;;;;;;;;;;;;;;;;;
488;CIMETIÈRE DE SAINT-MANDE;Cimetières non parisiens;4.397699;;75012;;Non;Non;;;;;;;;48.8371398137;2.41117916268
489;La Garde Républicaine;Bois;31.328162;93 w Avenue de l'Hippodrome;75016;;Non;Non;;;;;;;;48.8607558711;2.25461888961
490;JARDINETS DE LA RUE DU COLONEL COLONNA D'ORNANO;Jardinets décoratifs;22.674901;6   RUE DU  COLONEL COLONNA D'ORNANO;75015;;Non;Non;;;;;;;;;
491;;;;;;;;;;;;;;;;;
492;;;;;;;;;;;;;;;;;
493;;;;;;;;;;;;;;;;;
